IDCIDADE,NOME,UF
4833,Jacuizinho,RS
4834,Jacutinga,RS
4835,Jaguar?o,RS
4836,Jaguari,RS
4837,Jaquirana,RS
4838,Jari,RS
4839,J?ia,RS
4840,J?lio de Castilhos,RS
4841,Lagoa Bonita do Sul,RS
4842,Lago?o,RS
4843,Lagoa dos Tr?s Cantos,RS
4844,Lagoa Vermelha,RS
4845,Lajeado,RS
4846,Lajeado do Bugre,RS
4847,Lavras do Sul,RS
4848,Liberato Salzano,RS
4849,Lindolfo Collor,RS
4850,Linha Nova,RS
4851,Machadinho,RS
4852,Ma?ambar?,RS
4853,Mampituba,RS
4854,Manoel Viana,RS
4855,Maquin?,RS
4856,Marat?,RS
4857,Marau,RS
4858,Marcelino Ramos,RS
4859,Mariana Pimentel,RS
4860,Mariano Moro,RS
4861,Marques de Souza,RS
4862,Mata,RS
4863,Mato Castelhano,RS
4864,Mato Leit?o,RS
4865,Mato Queimado,RS
4866,Maximiliano de Almeida,RS
4867,Minas do Le?o,RS
4868,Miragua?,RS
4869,Montauri,RS
4870,Monte Alegre dos Campos,RS
4871,Monte Belo do Sul,RS
4872,Montenegro,RS
4873,Morma?o,RS
4874,Morrinhos do Sul,RS
4875,Morro Redondo,RS
4876,Morro Reuter,RS
4877,Mostardas,RS
4878,Mu?um,RS
4879,Muitos Cap?es,RS
4880,Muliterno,RS
4881,N?o-Me-Toque,RS
4882,Nicolau Vergueiro,RS
4883,Nonoai,RS
4884,Nova Alvorada,RS
4885,Nova Ara??,RS
4886,Nova Bassano,RS
4887,Nova Boa Vista,RS
4888,Nova Br?scia,RS
4889,Nova Candel?ria,RS
4890,Nova Esperan?a do Sul,RS
4891,Nova Hartz,RS
4892,Nova P?dua,RS
4893,Nova Palma,RS
4894,Nova Petr?polis,RS
4895,Nova Prata,RS
4896,Nova Ramada,RS
4897,Nova Roma do Sul,RS
4898,Nova Santa Rita,RS
4899,Novo Cabrais,RS
4900,Novo Hamburgo,RS
4901,Novo Machado,RS
4902,Novo Tiradentes,RS
4903,Novo Xingu,RS
4904,Novo Barreiro,RS
4905,Os?rio,RS
4906,Paim Filho,RS
4907,Palmares do Sul,RS
4908,Palmeira das Miss?es,RS
4909,Palmitinho,RS
4910,Panambi,RS
4911,Pantano Grande,RS
4912,Para?,RS
4913,Para?so do Sul,RS
4914,Pareci Novo,RS
4915,Parob?,RS
4916,Passa Sete,RS
4917,Passo do Sobrado,RS
4918,Passo Fundo,RS
4919,Paulo Bento,RS
4920,Paverama,RS
4921,Pedras Altas,RS
4922,Pedro Os?rio,RS
4923,Peju?ara,RS
4924,Pelotas,RS
4925,Picada Caf?,RS
4926,Pinhal,RS
4927,Pinhal da Serra,RS
4928,Pinhal Grande,RS
4929,Pinheirinho do Vale,RS
4930,Pinheiro Machado,RS
4931,Pirap?,RS
4932,Piratini,RS
4933,Planalto,RS
4934,Po?o das Antas,RS
4935,Pont?o,RS
4936,Ponte Preta,RS
4937,Port?o,RS
4938,Porto Alegre,RS
4939,Porto Lucena,RS
4940,Porto Mau?,RS
4941,Porto Vera Cruz,RS
4942,Porto Xavier,RS
4943,Pouso Novo,RS
4944,Presidente Lucena,RS
4945,Progresso,RS
4946,Prot?sio Alves,RS
4947,Putinga,RS
4948,Quara?,RS
4949,Quatro Irm?os,RS
4950,Quevedos,RS
4951,Quinze de Novembro,RS
4952,Redentora,RS
4953,Relvado,RS
4954,Restinga Seca,RS
4955,Rio dos ?ndios,RS
4956,Rio Grande,RS
4957,Rio Pardo,RS
4958,Riozinho,RS
4959,Roca Sales,RS
4960,Rodeio Bonito,RS
4961,Rolador,RS
4962,Rolante,RS
4963,Ronda Alta,RS
4964,Rondinha,RS
4965,Roque Gonzales,RS
4966,Ros?rio do Sul,RS
4967,Sagrada Fam?lia,RS
4968,Saldanha Marinho,RS
4969,Salto do Jacu?,RS
4970,Salvador das Miss?es,RS
4971,Salvador do Sul,RS
4972,Sananduva,RS
4973,Santa B?rbara do Sul,RS
4974,Santa Cec?lia do Sul,RS
4975,Santa Clara do Sul,RS
4976,Santa Cruz do Sul,RS
4977,Santa Maria,RS
4978,Santa Maria do Herval,RS
4979,Santa Margarida do Sul,RS
4980,Santana da Boa Vista,RS
4981,Sant Ana do Livramento,RS
4982,Santa Rosa,RS
4983,Santa Tereza,RS
4984,Santa Vit?ria do Palmar,RS
4985,Santiago,RS
4986,Santo ?ngelo,RS
4987,Santo Ant?nio do Palma,RS
4988,Santo Ant?nio da Patrulha,RS
4989,Santo Ant?nio das Miss?es,RS
4990,Santo Ant?nio do Planalto,RS
4991,Santo Augusto,RS
4992,Santo Cristo,RS
4993,Santo Expedito do Sul,RS
4994,S?o Borja,RS
4995,S?o Domingos do Sul,RS
4996,S?o Francisco de Assis,RS
4997,S?o Francisco de Paula,RS
4998,S?o Gabriel,RS
4999,S?o Jer?nimo,RS
5000,S?o Jo?o da Urtiga,RS
5001,S?o Jo?o do Pol?sine,RS
5002,S?o Jorge,RS
5003,S?o Jos? das Miss?es,RS
5004,S?o Jos? do Herval,RS
5005,S?o Jos? do Hort?ncio,RS
5006,S?o Jos? do Inhacor?,RS
5007,S?o Jos? do Norte,RS
5008,S?o Jos? do Ouro,RS
5009,S?o Jos? do Sul,RS
5010,S?o Jos? dos Ausentes,RS
5011,S?o Leopoldo,RS
5012,S?o Louren?o do Sul,RS
5013,S?o Luiz Gonzaga,RS
5014,S?o Marcos,RS
5015,S?o Martinho,RS
5016,S?o Martinho da Serra,RS
5017,S?o Miguel das Miss?es,RS
5018,S?o Nicolau,RS
5019,S?o Paulo das Miss?es,RS
5020,S?o Pedro da Serra,RS
5021,S?o Pedro das Miss?es,RS
5022,S?o Pedro do Buti?,RS
5023,S?o Pedro do Sul,RS
5024,S?o Sebasti?o do Ca?,RS
5025,S?o Sep?,RS
5026,S?o Valentim,RS
5027,S?o Valentim do Sul,RS
5028,S?o Val?rio do Sul,RS
5029,S?o Vendelino,RS
5030,S?o Vicente do Sul,RS
5031,Sapiranga,RS
5032,Sapucaia do Sul,RS
5033,Sarandi,RS
5034,Seberi,RS
5035,Sede Nova,RS
5036,Segredo,RS
5037,Selbach,RS
5038,Senador Salgado Filho,RS
5039,Sentinela do Sul,RS
5040,Serafina Corr?a,RS
5041,S?rio,RS
5042,Sert?o,RS
5043,Sert?o Santana,RS
5044,Sete de Setembro,RS
5045,Severiano de Almeida,RS
5046,Silveira Martins,RS
5047,Sinimbu,RS
5048,Sobradinho,RS
5049,Soledade,RS
5050,Taba?,RS
5051,Tapejara,RS
5052,Tapera,RS
5053,Tapes,RS
5054,Taquara,RS
5055,Taquari,RS
5056,Taquaru?u do Sul,RS
5057,Tavares,RS
5058,Tenente Portela,RS
5059,Terra de Areia,RS
5060,Teut?nia,RS
5061,Tio Hugo,RS
5062,Tiradentes do Sul,RS
5063,Toropi,RS
5064,Torres,RS
5065,Tramanda?,RS
5066,Travesseiro,RS
5067,Tr?s Arroios,RS
5068,Tr?s Cachoeiras,RS
5069,Tr?s Coroas,RS
5070,Tr?s de Maio,RS
5071,Tr?s Forquilhas,RS
5072,Tr?s Palmeiras,RS
5073,Tr?s Passos,RS
5074,Trindade do Sul,RS
5075,Triunfo,RS
5076,Tucunduva,RS
5077,Tunas,RS
5078,Tupanci do Sul,RS
5079,Tupanciret?,RS
5080,Tupandi,RS
5081,Tuparendi,RS
5082,Turu?u,RS
5083,Ubiretama,RS
5084,Uni?o da Serra,RS
5085,Unistalda,RS
5086,Uruguaiana,RS
5087,Vacaria,RS
5088,Vale Verde,RS
5089,Vale do Sol,RS
5090,Vale Real,RS
5091,Vanini,RS
5092,Ven?ncio Aires,RS
5093,Vera Cruz,RS
5094,Veran?polis,RS
5095,Vespasiano Correa,RS
5096,Viadutos,RS
5097,Viam?o,RS
5098,Vicente Dutra,RS
5099,Victor Graeff,RS
5100,Vila Flores,RS
5101,Vila L?ngaro,RS
5102,Vila Maria,RS
5103,Vila Nova do Sul,RS
5104,Vista Alegre,RS
5105,Vista Alegre do Prata,RS
5106,Vista Ga?cha,RS
5107,Vit?ria das Miss?es,RS
5108,Westfalia,RS
5109,Xangri-l?,RS
5110,?gua Clara,MS
5111,Alcin?polis,MS
5112,Amambai,MS
5113,Anast?cio,MS
5114,Anauril?ndia,MS
5115,Ang?lica,MS
5116,Ant?nio Jo?o,MS
5117,Aparecida do Taboado,MS
5118,Aquidauana,MS
5119,Aral Moreira,MS
5120,Bandeirantes,MS
5121,Bataguassu,MS
5122,Bataypor?,MS
5123,Bela Vista,MS
5124,Bodoquena,MS
5125,Bonito,MS
5126,Brasil?ndia,MS
5127,Caarap?,MS
5128,Camapu?,MS
5129,Campo Grande,MS
5130,Caracol,MS
5131,Cassil?ndia,MS
5132,Chapad?o do Sul,MS
5133,Corguinho,MS
5134,Coronel Sapucaia,MS
5135,Corumb?,MS
5136,Costa Rica,MS
5137,Coxim,MS
5138,Deod?polis,MS
5139,Dois Irm?os do Buriti,MS
5140,Douradina,MS
5141,Dourados,MS
5142,Eldorado,MS
5143,F?tima do Sul,MS
5144,Figueir?o,MS
5145,Gl?ria de Dourados,MS
5146,Guia Lopes da Laguna,MS
5147,Iguatemi,MS
5148,Inoc?ncia,MS
5149,Itapor?,MS
5150,Itaquira?,MS
5151,Ivinhema,MS
5152,Japor?,MS
5153,Jaraguari,MS
5154,Jardim,MS
5155,Jate?,MS
5156,Juti,MS
5157,Lad?rio,MS
5158,Laguna Carap?,MS
5159,Maracaju,MS
5160,Miranda,MS
5161,Mundo Novo,MS
5162,Navira?,MS
5163,Nioaque,MS
5164,Nova Alvorada do Sul,MS
5165,Nova Andradina,MS
5166,Novo Horizonte do Sul,MS
5167,Parana?ba,MS
5168,Paranhos,MS
5169,Pedro Gomes,MS
5170,Ponta Por?,MS
5171,Porto Murtinho,MS
5172,Ribas do Rio Pardo,MS
5173,Rio Brilhante,MS
5174,Rio Negro,MS
5175,Rio Verde de Mato Grosso,MS
5176,Rochedo,MS
5177,Santa Rita do Pardo,MS
5178,S?o Gabriel do Oeste,MS
5179,Sete Quedas,MS
5180,Selv?ria,MS
5181,Sidrol?ndia,MS
5182,Sonora,MS
5183,Tacuru,MS
5184,Taquarussu,MS
5185,Terenos,MS
5186,Tr?s Lagoas,MS
5187,Vicentina,MS
5188,Acorizal,MT
5189,?gua Boa,MT
5190,Alta Floresta,MT
5191,Alto Araguaia,MT
5192,Alto Boa Vista,MT
5193,Alto Gar?as,MT
5194,Alto Paraguai,MT
5195,Alto Taquari,MT
5196,Apiac?s,MT
5197,Araguaiana,MT
5198,Araguainha,MT
5199,Araputanga,MT
5200,Aren?polis,MT
5201,Aripuan?,MT
5202,Bar?o de Melga?o,MT
5203,Barra do Bugres,MT
5204,Barra do Gar?as,MT
5205,Bom Jesus do Araguaia,MT
5206,Brasnorte,MT
5207,C?ceres,MT
5208,Campin?polis,MT
5209,Campo Novo do Parecis,MT
5210,Campo Verde,MT
5211,Campos de J?lio,MT
5212,Canabrava do Norte,MT
5213,Canarana,MT
5214,Carlinda,MT
5215,Castanheira,MT
5216,Chapada dos Guimar?es,MT
5217,Cl?udia,MT
5218,Cocalinho,MT
5219,Col?der,MT
5220,Colniza,MT
5221,Comodoro,MT
5222,Confresa,MT
5223,Conquista D Oeste,MT
5224,Cotrigua?u,MT
5225,Cuiab?,MT
5226,Curvel?ndia,MT
5227,Denise,MT
5228,Diamantino,MT
5229,Dom Aquino,MT
5230,Feliz Natal,MT
5231,Figueir?polis D Oeste,MT
5232,Ga?cha do Norte,MT
5233,General Carneiro,MT
5234,Gl?ria D Oeste,MT
5235,Guarant? do Norte,MT
5236,Guiratinga,MT
5237,Indiava?,MT
5238,Ipiranga do Norte,MT
5239,Itanhang?,MT
5240,Ita?ba,MT
5241,Itiquira,MT
5242,Jaciara,MT
5243,Jangada,MT
5244,Jauru,MT
5245,Juara,MT
5246,Ju?na,MT
5247,Juruena,MT
5248,Juscimeira,MT
5249,Lambari D Oeste,MT
5250,Lucas do Rio Verde,MT
5251,Luciara,MT
5252,Vila Bela da Sant?ssima Trindade,MT
5253,Marcel?ndia,MT
5254,Matup?,MT
5255,Mirassol d Oeste,MT
5256,Nobres,MT
5257,Nortel?ndia,MT
5258,Nossa Senhora do Livramento,MT
5259,Nova Bandeirantes,MT
5260,Nova Nazar?,MT
5261,Nova Lacerda,MT
5262,Nova Santa Helena,MT
5263,Nova Brasil?ndia,MT
5264,Nova Cana? do Norte,MT
5265,Nova Mutum,MT
5266,Nova Ol?mpia,MT
5267,Nova Ubirat?,MT
5268,Nova Xavantina,MT
5269,Novo Mundo,MT
5270,Novo Horizonte do Norte,MT
5271,Novo S?o Joaquim,MT
5272,Parana?ta,MT
5273,Paranatinga,MT
5274,Novo Santo Ant?nio,MT
5275,Pedra Preta,MT
5276,Peixoto de Azevedo,MT
5277,Planalto da Serra,MT
5278,Pocon?,MT
5279,Pontal do Araguaia,MT
5280,Ponte Branca,MT
5281,Pontes e Lacerda,MT
5282,Porto Alegre do Norte,MT
5283,Porto dos Ga?chos,MT
5284,Porto Esperidi?o,MT
5285,Porto Estrela,MT
5286,Poxor?o,MT
5287,Primavera do Leste,MT
5288,Quer?ncia,MT
5289,S?o Jos? dos Quatro Marcos,MT
5290,Reserva do Caba?al,MT
5291,Ribeir?o Cascalheira,MT
5292,Ribeir?ozinho,MT
5293,Rio Branco,MT
5294,Santa Carmem,MT
5295,Santo Afonso,MT
5296,S?o Jos? do Povo,MT
5297,S?o Jos? do Rio Claro,MT
5298,S?o Jos? do Xingu,MT
5299,S?o Pedro da Cipa,MT
5300,Rondol?ndia,MT
5301,Rondon?polis,MT
5302,Ros?rio Oeste,MT
5303,Santa Cruz do Xingu,MT
5304,Salto do C?u,MT
5305,Santa Rita do Trivelato,MT
5306,Santa Terezinha,MT
5307,Santo Ant?nio do Leste,MT
5308,Santo Ant?nio do Leverger,MT
5309,S?o F?lix do Araguaia,MT
5310,Sapezal,MT
5311,Serra Nova Dourada,MT
5312,Sinop,MT
5313,Sorriso,MT
5314,Tabapor?,MT
5315,Tangar? da Serra,MT
5316,Tapurah,MT
5317,Terra Nova do Norte,MT
5318,Tesouro,MT
5319,Torixor?u,MT
5320,Uni?o do Sul,MT
5321,Vale de S?o Domingos,MT
5322,V?rzea Grande,MT
5323,Vera,MT
5324,Vila Rica,MT
5325,Nova Guarita,MT
5326,Nova Maril?ndia,MT
5327,Nova Maring?,MT
5328,Nova Monte Verde,MT
5329,Abadia de Goi?s,GO
5330,Abadi?nia,GO
5331,Acre?na,GO
5332,Adel?ndia,GO
5333,?gua Fria de Goi?s,GO
5334,?gua Limpa,GO
5335,?guas Lindas de Goi?s,GO
5336,Alex?nia,GO
5337,Alo?ndia,GO
5338,Alto Horizonte,GO
5339,Alto Para?so de Goi?s,GO
5340,Alvorada do Norte,GO
5341,Amaralina,GO
5342,Americano do Brasil,GO
5343,Amorin?polis,GO
5344,An?polis,GO
5345,Anhanguera,GO
5346,Anicuns,GO
5347,Aparecida de Goi?nia,GO
5348,Aparecida do Rio Doce,GO
5349,Apor?,GO
5350,Ara?u,GO
5351,Aragar?as,GO
5352,Aragoi?nia,GO
5353,Araguapaz,GO
5354,Aren?polis,GO
5355,Aruan?,GO
5356,Auril?ndia,GO
5357,Avelin?polis,GO
5358,Baliza,GO
5359,Barro Alto,GO
5360,Bela Vista de Goi?s,GO
5361,Bom Jardim de Goi?s,GO
5362,Bom Jesus de Goi?s,GO
5363,Bonfin?polis,GO
5364,Bon?polis,GO
5365,Brazabrantes,GO
5366,Brit?nia,GO
5367,Buriti Alegre,GO
5368,Buriti de Goi?s,GO
5369,Buritin?polis,GO
5370,Cabeceiras,GO
5371,Cachoeira Alta,GO
5372,Cachoeira de Goi?s,GO
5373,Cachoeira Dourada,GO
5374,Ca?u,GO
5375,Caiap?nia,GO
5376,Caldas Novas,GO
5377,Caldazinha,GO
5378,Campestre de Goi?s,GO
5379,Campina?u,GO
5380,Campinorte,GO
5381,Campo Alegre de Goi?s,GO
5382,Campo Limpo de Goi?s,GO
5383,Campos Belos,GO
5384,Campos Verdes,GO
5385,Carmo do Rio Verde,GO
5386,Castel?ndia,GO
5387,Catal?o,GO
5388,Catura?,GO
5389,Cavalcante,GO
5390,Ceres,GO
5391,Cezarina,GO
5392,Chapad?o do C?u,GO
5393,Cidade Ocidental,GO
5394,Cocalzinho de Goi?s,GO
5395,Colinas do Sul,GO
5396,C?rrego do Ouro,GO
5397,Corumb? de Goi?s,GO
5398,Corumba?ba,GO
5399,Cristalina,GO
5400,Cristian?polis,GO
5401,Crix?s,GO
5402,Crom?nia,GO
5403,Cumari,GO
5404,Damian?polis,GO
5405,Damol?ndia,GO
5406,Davin?polis,GO
5407,Diorama,GO
5408,Doverl?ndia,GO
5409,Edealina,GO
5410,Ed?ia,GO
5411,Estrela do Norte,GO
5412,Faina,GO
5413,Fazenda Nova,GO
5414,Firmin?polis,GO
5415,Flores de Goi?s,GO
5416,Formosa,GO
5417,Formoso,GO
5418,Gameleira de Goi?s,GO
5419,Divin?polis de Goi?s,GO
5420,Goian?polis,GO
5421,Goiandira,GO
5422,Goian?sia,GO
5423,Goi?nia,GO
5424,Goianira,GO
5425,Goi?s,GO
5426,Goiatuba,GO
5427,Gouvel?ndia,GO
5428,Guap?,GO
5429,Guara?ta,GO
5430,Guarani de Goi?s,GO
5431,Guarinos,GO
5432,Heitora?,GO
5433,Hidrol?ndia,GO
5434,Hidrolina,GO
5435,Iaciara,GO
5436,Inaciol?ndia,GO
5437,Indiara,GO
5438,Inhumas,GO
5439,Ipameri,GO
5440,Ipiranga de Goi?s,GO
5441,Ipor?,GO
5442,Israel?ndia,GO
5443,Itabera?,GO
5444,Itaguari,GO
5445,Itaguaru,GO
5446,Itaj?,GO
5447,Itapaci,GO
5448,Itapirapu?,GO
5449,Itapuranga,GO
5450,Itarum?,GO
5451,Itau?u,GO
5452,Itumbiara,GO
5453,Ivol?ndia,GO
5454,Jandaia,GO
5455,Jaragu?,GO
5456,Jata?,GO
5457,Jaupaci,GO
5458,Jes?polis,GO
5459,Jovi?nia,GO
5460,Jussara,GO
5461,Lagoa Santa,GO
5462,Leopoldo de Bulh?es,GO
5463,Luzi?nia,GO
5464,Mairipotaba,GO
5465,Mamba?,GO
5466,Mara Rosa,GO
5467,Marzag?o,GO
5468,Matrinch?,GO
5469,Mauril?ndia,GO
5470,Mimoso de Goi?s,GO
5471,Mina?u,GO
5472,Mineiros,GO
5473,Moipor?,GO
5474,Monte Alegre de Goi?s,GO
5475,Montes Claros de Goi?s,GO
5476,Montividiu,GO
5477,Montividiu do Norte,GO
5478,Morrinhos,GO
5479,Morro Agudo de Goi?s,GO
5480,Moss?medes,GO
5481,Mozarl?ndia,GO
5482,Mundo Novo,GO
5483,Mutun?polis,GO
5484,Naz?rio,GO
5485,Ner?polis,GO
5486,Niquel?ndia,GO
5487,Nova Am?rica,GO
5488,Nova Aurora,GO
5489,Nova Crix?s,GO
5490,Nova Gl?ria,GO
5491,Nova Igua?u de Goi?s,GO
5492,Nova Roma,GO
5493,Nova Veneza,GO
5494,Novo Brasil,GO
5495,Novo Gama,GO
5496,Novo Planalto,GO
5497,Orizona,GO
5498,Ouro Verde de Goi?s,GO
5499,Ouvidor,GO
5500,Padre Bernardo,GO
5501,Palestina de Goi?s,GO
5502,Palmeiras de Goi?s,GO
5503,Palmelo,GO
5504,Palmin?polis,GO
5505,Panam?,GO
5506,Paranaiguara,GO
5507,Para?na,GO
5508,Perol?ndia,GO
5509,Petrolina de Goi?s,GO
5510,Pilar de Goi?s,GO
5511,Piracanjuba,GO
5512,Piranhas,GO
5513,Piren?polis,GO
5514,Pires do Rio,GO
5515,Planaltina,GO
5516,Pontalina,GO
5517,Porangatu,GO
5518,Porteir?o,GO
5519,Portel?ndia,GO
5520,Posse,GO
5521,Professor Jamil,GO
5522,Quirin?polis,GO
5523,Rialma,GO
5524,Rian?polis,GO
5525,Rio Quente,GO
5526,Rio Verde,GO
5527,Rubiataba,GO
5528,Sanclerl?ndia,GO
5529,Santa B?rbara de Goi?s,GO
5530,Santa Cruz de Goi?s,GO
5531,Santa F? de Goi?s,GO
5532,Santa Helena de Goi?s,GO
5533,Santa Isabel,GO
5534,Santa Rita do Araguaia,GO
5535,Santa Rita do Novo Destino,GO
5536,Santa Rosa de Goi?s,GO
5537,Santa Tereza de Goi?s,GO
5538,Santa Terezinha de Goi?s,GO
5539,Santo Ant?nio da Barra,GO
5540,Santo Ant?nio de Goi?s,GO
5541,Santo Ant?nio do Descoberto,GO
5542,S?o Domingos,GO
5543,S?o Francisco de Goi?s,GO
5544,S?o Jo?o d Alian?a,GO
5545,S?o Jo?o da Para?na,GO
5546,S?o Lu?s de Montes Belos,GO
5547,S?o Lu?z do Norte,GO
5548,S?o Miguel do Araguaia,GO
5549,S?o Miguel do Passa Quatro,GO
5550,S?o Patr?cio,GO
5551,S?o Sim?o,GO
5552,Senador Canedo,GO
5553,Serran?polis,GO
5554,Silv?nia,GO
5555,Simol?ndia,GO
5556,S?tio d Abadia,GO
5557,Taquaral de Goi?s,GO
5558,Teresina de Goi?s,GO
5559,Terez?polis de Goi?s,GO
5560,Tr?s Ranchos,GO
5561,Trindade,GO
5562,Trombas,GO
5563,Turv?nia,GO
5564,Turvel?ndia,GO
5565,Uirapuru,GO
5566,Urua?u,GO
5567,Uruana,GO
5568,Uruta?,GO
5569,Valpara?so de Goi?s,GO
5570,Varj?o,GO
5571,Vian?polis,GO
5572,Vicentin?polis,GO
5573,Vila Boa,GO
5574,Vila Prop?cio,GO
171,Bras?lia,DF
